1,AARTIPHARM,INE0LRU01027,492.55,20
1341,BLUEDART,INE233B01017,7092.75,20
1342,HEALTHADD,INF740KA1UF4,118.27,20
1343,SILINV,INE923A01015,510.3,20
1344,CAREERP,INE521J01018,373.55,20
1345,RELIGARE,INE621H01010,214.8,20
1346,HITECH,INE106T01025,122.4,20.77
1347,APTECHT,INE266F01018,229.8,20
1348,MOM100,INF247L01023,53.05,6.05
1349,KOLTEPATIL,INE094I01018,494.05,20
1350,TOTAL,INE336X01012,98.25,20
1351,CHEMBOND,INE995D01025,548.55,20
1352,RALLIS,INE613A01020,267.55,20
1353,EQUAL50ADD,INF740KA1QK2,283.8,20
1354,MBAPL,INE900L01010,220.05,20
1355,EMIL,INE02YR01019,212.15,20
1356,FINEORG,INE686Y01026,4215.6,20
1357,CIPLA,INE059A01026,1358.8,9.46
1358,LXCHEM,INE576O01020,231.85,20
1359,BBNPPGOLD,INF251K01SU9,70.95,20
1360,GREENPLY,INE461C01038,240.25,20
1361,SOMANYCERA,INE355A01028,629.7,20
1362,KINGFA,INE473D01015,2001.9,20
1363,KITEX,INE602G01020,199.8,20
1364,TEJASNET,INE010J01012,1079.7,20.53
1365,MANAPPURAM,INE522D01027,165.8,20
1366,STLTECH,INE089C01029,116.5,20
1367,LIQUIDADD,INF740KA1UM0,1008.57,10
1368,MAFANG,INF769K01HF4,96.41,20
1369,ZIMLAB,INE518E01015,111.9,20
1370,TCS,INE467B01029,3960.2,9
1371,EIDPARRY,INE126A01031,610.45,20
1372,NRL,INE0JM501013,73.7,22.41
1373,OSWALSEEDS,INE00IK01029,28.15,100
1374,DONEAR,INE668D01028,100.15,20.19
1375,PNBGILTS,INE859A01011,104.35,20
1376,LLOYDSME,INE281B01032,663.75,20
1377,DWARKESH,INE366A01041,68.65,20
1378,NDLVENTURE,INE353A01023,92.3,20
1379,HUDCO,INE031A01017,214.3,24.18
1380,SGBFEB28IX,IN0020190545,7120.25,10
1381,POWERMECH,INE211R01019,4747.5,20
1382,ADANIGREEN,INE364U01010,1712.15,21.63
1383,TEXMOPIPES,INE141K01013,78.95,23.99
1384,NETWEB,INE0NT901020,1984.95,20
1385,SHALPAINTS,INE849C01026,158.5,20
1386,CONSUMIETF,INF109KC1V42,104.85,20
1387,HDFCMID150,INF179KC1HT0,18.33,6
1388,IDFCFIRSTB,INE092T01019,75.85,20
1389,SINCLAIR,INE985A01022,121.95,20
1390,SHAILY,INE151G01028,594.9,20
1391,ROSSELLIND,INE847C01020,464.5,23
1392,BAJAJ-AUTO,INE917I01010,8846.85,9.64
1393,WELENT,INE625G01013,355.95,20
1394,GLOBALVECT,INE792H01019,195.45,100
1395,PRICOLLTD,INE726V01018,429.9,20
1396,JKLAKSHMI,INE786A01032,771.95,20
1397,PRSMJOHNSN,INE010A01011,154.05,20
1398,GANDHAR,INE717W01049,219.1,20
1399,CIGNITITEC,INE675C01017,1297.45,20
1400,GRAVITA,INE024L01027,911.35,20
1401,BHEL,INE257A01026,273.15,20
1402,HLVLTD,INE102A01024,26.15,100
1403,USHAMART,INE228A01035,334.25,20
1404,BOSCHLTD,INE323A01026,29881.7,20
1405,BIKAJI,INE00E101023,511.35,20
1406,SECURCRED,INE195Y01010,16.9,27.87
1407,DVL,INE477B01010,307.45,20.57
1408,RATEGAIN,INE0CLI01024,668.85,20
1409,HDFCQUAL,INF179KC1DL6,52.17,20
1410,MAHSCOOTER,INE288A01013,7446,20
1411,DABUR,INE016A01026,552.8,20
1412,NGIL,INE236Y01012,51.85,25.58
1413,CHENNPETRO,INE178A01016,848.95,23.18
1414,AGARIND,INE204E01012,816.55,20
1415,EQUITASBNK,INE063P01018,92.85,20
1416,HDFCGROWTH,INF179KC1DJ0,108.23,20
1417,TAKE,INE142I01023,21.4,21.91
1418,ISFT,INE566K01011,124.4,23.96
1419,SPAL,INE212I01016,598.3,20
1420,LYKALABS,INE933A01014,114.5,20
1421,KRBL,INE001B01026,281.55,20
1422,MAHKTECH,INF769K01HS7,13.83,20
1423,NIFTYBEES,INF204KB14I2,243.49,6
1424,SATIA,INE170E01023,114.75,20
1425,CPSEETF,INF457M01133,83.76,20
1426,LOWVOL,INF769K01JU9,178.16,20
1427,DOLATALGO,INE966A01022,127.75,24.81
1428,INTENTECH,INE781A01025,115.8,100
1429,KEI,INE878B01027,3841.65,20
1430,FIBERWEB,INE296C01020,33.05,20
1431,DODLA,INE021O01019,934.55,20
1432,UMANGDAIRY,INE864B01027,88.3,23.6
1433,ALPA,INE385I01010,88.55,20
1434,SGBNOV24,IN0020160076,7154.83,10
1435,VMART,INE665J01013,2126.4,20
1436,MARATHON,INE182D01020,425.15,20
1437,ALICON,INE062D01024,849.95,20
1438,JUBLFOOD,INE797F01020,455.25,20
1439,MCDOWELL-N,INE854D01024,1194.75,20
1440,SBILIFE,INE123W01016,1422.4,9
1441,AXISNIFTY,INF846K01W98,236.59,6
1442,ALPHAETF,INF769K01KU7,24.07,20
1443,SOLARINDS,INE343H01029,8712.85,20
1444,PARAGMILK,INE883N01014,203.55,20
1445,ZEEL,INE256A01028,132.15,25.83
1446,GOLDETFADD,INF740KA1SW3,70.83,20
1447,SONATSOFTW,INE269A01021,518.55,20
1448,MAHLOG,INE766P01016,430.25,20
1449,CCL,INE421D01022,576.85,20
1450,OFSS,INE881D01027,7560.15,20
1451,BSL,INE594B01012,179.55,20
1452,TBZ,INE760L01018,107.5,20
1453,JBMA,INE927D01044,1802.6,20.93
1454,HEMIPROP,INE0AJG01018,193.55,20
1455,GOACARBON,INE426D01013,877.45,20.96
1456,CUMMINSIND,INE298A01020,3398.1,20
1457,GFLLIMITED,INE538A01037,77.55,20
1458,GPTHEALTH,INE486R01017,163.5,20
1459,SGBDE31III,IN0020230168,7205.33,10
1460,NBCC,INE095N01031,130.55,22.85
1461,REPCOHOME,INE612J01015,483.75,20
1462,AWHCL,INE01BK01022,470.2,20
1463,CAMS,INE596I01012,3095.35,20
1464,UJJIVAN,INE334L01012,589.5,100
1465,GUFICBIO,INE742B01025,318.9,20
1466,LFIC,INE850E01012,168,100
1467,MANGCHEFER,INE558B01017,106.05,20
1468,MOREALTY,INF247L01CI4,94.14,20
1469,INDIGOPNTS,INE09VQ01012,1374.75,20
1470,SGBOC28VII,IN0020200203,7090.41,10
1471,NAZARA,INE418L01021,615.25,20
1472,DSSL,INE417B01040,1224.4,28.78
1473,HINDCOMPOS,INE310C01029,409.4,20
1474,STEELCITY,INE395H01011,98.85,20.51
1475,PREMEXPLN,INE863B01011,2252.45,23
1476,ZUARI,INE840M01016,169.6,20.36
1477,STYRENIX,INE189B01011,1610.7,20
1478,MAZDA,INE885E01034,1417,20
1479,MATRIMONY,INE866R01028,537.7,20
1480,MPHASIS,INE356A01018,2249.35,20
1481,NV20,INF174K01Z71,139.46,20
1482,JUBLINGREA,INE0BY001018,505.1,20
1483,CLEDUCATE,INE201M01029,78.1,20
1484,SGBAUG30,IN0020220078,7205.38,10
1485,SSWL,INE802C01033,211.5,20
1486,BBTC,INE050A01025,1511.15,20
1487,BLSE,INE0NLT01010,268.6,20
1488,FOSECOIND,INE519A01011,3362.85,20
1489,GSS,INE871H01011,122,20.2
1490,NIFTYETF,INF769K01EG9,232.35,6
1491,GSEC5IETF,INF109KC14A8,55.46,10
1492,MOMENTUM,INF209KB14K7,32.31,20
1493,SPLPETRO,INE663A01033,689.45,20
1494,ZOMATO,INE758T01015,195.25,20
1495,RADIOCITY,INE919I01024,16.95,20.61
1496,SHREEPUSHK,INE712K01011,172.4,20
1497,BAYERCROP,INE462A01022,5262.95,20
1498,GMBREW,INE075D01018,747.85,20
1499,HFCL,INE548A01028,93.2,20.18
1500,CRISIL,INE007A01025,4302.4,20
1501,JUNIPER,INE696F01016,467.1,20
1502,HUHTAMAKI,INE275B01026,298.2,20
1503,POWERGRID,INE752E01010,296.15,10.68
1504,HPL,INE495S01016,397.55,23.98
1505,PAISALO,INE420C01059,61.65,27.81
1506,GESHIP,INE017A01032,969.1,20
1507,APOLLOTYRE,INE438A01022,478.55,20
1508,SREEL,INE099F01013,281.85,20
1509,CELLO,INE0LMW01024,879.5,20
1510,ANANDRATHI,INE463V01026,3897.65,20
1511,SGBDEC2512,IN0020170141,7149,10
1512,RISHABH,INE0N2P01017,483.35,20
1513,PSUBNKIETF,INF109KC10S8,71.24,20
1514,EMUDHRA,INE01QM01018,710.4,20
1515,RITCO,INE01EG01016,245.2,20.42
1516,SUNTV,INE424H01027,656.8,20
1517,ARCHIDPLY,INE877I01016,120.35,100
1518,UNIVASTU,INE562X01013,214.8,100
1519,DBCORP,INE950I01011,260.85,100
1520,XELPMOC,INE01P501012,144.95,100
1521,ANMOL,INE02AR01019,37.75,20
1522,SGBFEB32IV,IN0020230184,7198.44,10
1523,SIGMA,INE0A0S01010,391.05,20
1524,ITDCEM,INE686A01026,363.45,20
1525,AROGRANITE,INE210C01013,51.9,20.86
1526,KIRIINDUS,INE415I01015,332.25,20
1527,SINTERCOM,INE129Z01016,131.2,20
1528,EXPLEOSOL,INE201K01015,1301.1,20
1529,OAL,INE959C01023,353.15,20.38
1530,RHIM,INE743M01012,595.25,20
1531,GOCOLORS,INE0BJS01011,992.05,20
1532,RELCHEMQ,INE750D01016,209.35,20
1533,LOKESHMACH,INE397H01017,412.65,100
1534,MANORG,INE370D01013,354.1,100
1535,ROUTE,INE450U01017,1406.9,20
1536,BAJAJHIND,INE306A01021,31.6,24.31
1537,PENINLAND,INE138A01028,58.6,26.04
1538,AGI,INE415A01038,711.7,21.3
1539,BRIGADE,INE791I01019,1052.2,20
1540,BIRLACABLE,INE800A01015,248.3,23.4
1541,GULFOILLUB,INE635Q01029,925.85,20
1542,NH,INE410P01011,1242.6,20
1543,HMAAGRO,INE0ECP01024,56.4,20
1544,SGBMR29XII,IN0020200427,7110.43,10
1545,WOCKPHARMA,INE049B01025,530.9,100
1546,SANGHVIMOV,INE989A01024,1263,20.99
1547,UNITEDTEA,INE458F01011,328.55,20
1548,GILT5YBEES,INF204KC1030,55.54,10
1549,GOLDIETF,INF109KC1NT3,62.38,20
1550,ASTRAMICRO,INE386C01029,635.1,20
1551,PCJEWELLER,INE785M01013,48.95,24.4
1552,AGROPHOS,INE740V01019,41.55,26.9
1553,KRYSTAL,INE0QN801017,732.05,20
1554,AKG,INE00Y801016,19.75,20.55
1555,KIRLOSBROS,INE732A01036,1333.65,20.9
1556,EKC,INE184H01027,133.95,22.1
1557,SHREDIGCEM,INE232A01011,105.35,20
1558,NESTLEIND,INE239A01024,2513.45,9
1559,UNIONBANK,INE692A01016,142.1,20
1560,PRUDENT,INE00F201020,1548.75,20
1561,DLINKINDIA,INE250K01012,312.55,20
1562,MOTHERSON,INE775A01035,125.5,20
1563,ASHIANA,INE365D01021,355.55,20
1564,INDORAMA,INE156A01020,41.6,20
1565,KIRLOSIND,INE250A01039,5107.6,20
1566,JETFREIGHT,INE982V01025,13.15,23.49
1567,SINDHUTRAD,INE325D01025,23.15,25.34
1568,BANSWRAS,INE629D01020,145.9,20
1569,RAMAPHO,INE809A01024,170.05,20
1570,ERIS,INE406M01024,848.1,20
1571,EIHOTEL,INE230A01023,477.55,20
1572,TITAGARH,INE615H01020,1099.6,20.2
1573,CHOLAHLDNG,INE149A01033,1086.2,20
1574,DEVYANI,INE872J01023,161.4,20
1575,DTIL,INE341R01014,193.05,20
1576,EPIGRAL,INE071N01016,1257.8,20
1577,PFOCUS,INE367G01038,98.65,24.05
1578,SKFINDIA,INE640A01023,4948.65,20
1579,SGBJUN31I,IN0020230069,7144.01,10
1580,STCINDIA,INE655A01013,134.1,23.7
1581,ISMTLTD,INE732F01019,96.65,20
1582,TATAGOLD,INF277KA1976,7.08,20
1583,METROBRAND,INE317I01021,1028.75,20
1584,HDFCLOWVOL,INF179KC1HU8,17.77,20
1585,TORNTPOWER,INE813H01021,1321.25,20
1586,IRCON,INE962Y01021,226.25,23.97
1587,TCNSBRANDS,INE778U01029,427.35,20
1588,NAVA,INE725A01022,495.95,20
1589,SUNCLAY,INE0Q3R01026,1780.75,20
1590,SALONA,INE498E01010,285.2,20
1591,ASIANTILES,INE022I01019,57.45,20
1592,BBOX,INE676A01027,213.1,20.16
1593,POONAWALLA,INE511C01022,452.2,20
1594,LEMONTREE,INE970X01018,145.4,20
1595,KOKUYOCMLN,INE760A01029,160.4,20
1596,JINDALSTEL,INE749A01030,921.3,20
1597,ALPL30IETF,INF109KC1N59,267.09,21.5
1598,360ONE,INE466L01038,730.85,20
1599,BLS,INE153T01027,320.4,20.22
1600,LAGNAM,INE548Z01017,146.55,100
1601,BLISSGVS,INE416D01022,110.3,20
1602,BBL,INE464A01036,3159.5,20
1603,INDIAMART,INE933S01016,2645,20
1604,EMMBI,INE753K01015,98.2,20
1605,KOTARISUG,INE419A01022,57.65,20
1606,VGUARD,INE951I01027,342.95,20
1607,QUESS,INE615P01015,627.75,20
1608,MINDTECK,INE110B01017,299.35,27.5
1609,GRINFRA,INE201P01022,1312.9,20
1610,MUKANDLTD,INE304A01026,166.15,20
1611,QUAL30IETF,INF109KC15T5,188.01,50
1612,UTTAMSUGAR,INE786F01031,325.4,20
1613,MANYAVAR,INE825V01034,957.5,20
1614,BANKNIFTY1,INF174K01F59,484.5,20
1615,INDIASHLTR,INE922K01024,590.75,20
1616,DYNAMATECH,INE221B01012,7690.85,20
1617,CESC,INE486A01021,140.05,20
1618,KICL,INE029L01018,4266.75,20
1619,SHEMAROO,INE363M01019,153.25,25.56
1620,SJS,INE284S01014,610.15,20
1621,KRSNAA,INE08LI01020,568.5,20
1622,SKMEGGPROD,INE411D01015,259.8,23.72
1623,PANAMAPET,INE305C01029,326.05,20
1624,VENKEYS,INE398A01010,1758.7,20
1625,ADANIPOWER,INE814H01011,612.8,20
1626,ESABINDIA,INE284A01012,5032.7,20
1627,TEXINFRA,INE435C01024,88.2,21.9
1628,HEIDELBERG,INE578A01017,193.4,20
1629,CGCL,INE180C01042,221.5,21.13
1630,FINIETF,INF109KC17L8,22.77,20
1631,LUXIND,INE150G01020,1469.75,20
1632,GSFC,INE026A01025,217.7,20
1633,VIMTALABS,INE579C01029,482.9,20
1634,MANORAMA,INE00VM01036,562.45,100
1635,ALEMBICLTD,INE426A01027,86.35,20
1636,SURAJEST,INE843S01025,381.9,20
1637,BHARATGEAR,INE561C01019,110.05,20
1638,COALINDIA,INE522F01014,443.5,12.3
1639,RAJRATAN,INE451D01029,591.55,20
1640,SUNTECK,INE805D01034,414,20
1641,MEDANTA,INE474Q01031,1397.7,20
1642,KALAMANDIR,INE438K01021,183.55,20
1643,INDTERRAIN,INE611L01021,70.1,20.61
1644,GLAXO,INE159A01016,1975.9,20
1645,VSTIND,INE710A01016,3748.75,20
1646,ASAHIINDIA,INE439A01020,614,20
1647,ADVANIHOTR,INE199C01026,76.95,20
1648,EXXARO,INE0GFE01018,95.2,20
1649,PFC,INE134E01011,418.05,20
1650,SNOWMAN,INE734N01019,63.6,20
1651,HGS,INE170I01016,827.05,20
1652,ARIHANTSUP,INE643K01018,334.65,22.13
1653,CRAFTSMAN,INE00LO01017,4302.15,20
1654,XCHANGING,INE692G01013,115.1,21.96
1655,CAPTRUST,INE707C01018,115.15,25.45
1656,MANINDS,INE993A01026,366.5,100
1657,MANAKSIA,INE015D01022,107.35,20
1658,LIQUIDSBI,INF200KA13Z8,999.99,10
1659,PRECAM,INE484I01029,192.85,21.8
1660,SGBFEB29XI,IN0020200393,7160,10
1661,VERTOZ,INE188Y01015,774.9,100
1662,KCP,INE805C01028,156.7,20
1663,SGBJAN27,IN0020180462,7150,10
1664,ZYDUSWELL,INE768C01010,1700.1,20
1665,LUMAXTECH,INE872H01027,455.15,20
1666,ICIL,INE483B01026,376.75,20
1667,JAGSNPHARM,INE048B01027,324.95,20
1668,HIRECT,INE835D01023,656.3,25.39
1669,HEG,INE545A01016,2377.7,20
1670,ELECON,INE205B01023,1009.3,20
1671,SUBROS,INE287B01021,581.35,20
1672,SHYAMMETL,INE810G01011,567.05,20
1673,INOXWIND,INE066P01011,555.25,22.81
1674,SHIVALIK,INE788J01021,611.55,20
1675,CROMPTON,INE299U01018,335.8,20
1676,AUTOIETF,INF109KC10V2,22.98,20
1677,JPPOWER,INE351F01018,17.85,100
1678,GALLANTT,INE297H01019,270.4,100
1679,EBBETF0433,INF754K01QX0,1111.2,20
1680,SETFNIFBK,INF200KA1580,480.41,20
1681,WELCORP,INE191B01025,573.9,20
1682,HDFCGOLD,INF179KC1981,62.16,20
1683,DEEPINDS,INE0FHS01024,291.6,20
1684,CAMPUS,INE278Y01022,253.2,20
1685,AMIORG,INE00FF01017,1193.4,20
1686,TECHNOE,INE285K01026,1000.95,20
1687,JSL,INE220G01021,679.5,20
1688,SGBFEB27,IN0020180561,7100,10
1689,PODDARMENT,INE371C01013,346.15,20
1690,JMA,INE412C01023,95.95,100
1691,CSLFINANCE,INE718F01018,405.4,20
1692,ESAFSFB,INE818W01011,56.15,20
1693,MUTHOOTCAP,INE296G01013,283.35,20
1694,GREAVESCOT,INE224A01026,131.35,20
1695,BHARATWIRE,INE316L01019,259.45,21.03
1696,SCHAND,INE807K01035,229.8,20
1697,MOL,INE0CT101020,81.85,20
1698,EASEMYTRIP,INE07O001026,43.25,20
1699,PPAP,INE095I01015,190.5,20
1700,BASML,INE186H01022,48.4,20
1701,MONQ50,INF247L01AU3,62.07,6
1702,VINDHYATEL,INE707A01012,2350.35,20
1703,RPSGVENT,INE425Y01011,635.1,20
1704,MTARTECH,INE864I01014,1789.35,20
1705,KPIL,INE220B01022,1187.8,20
1706,AARTIIND,INE769A01020,665.15,20
1707,JAGRAN,INE199G01027,94.7,20
1708,RANASUG,INE625B01014,21,20
1709,NETWORK18,INE870H01013,77.55,22.2
1710,VOLTAMP,INE540H01012,9773.9,20
1711,IRCTC,INE335Y01020,986.1,20
1712,SALASAR,INE170V01027,19.4,23.57
1713,BANKIETF,INF109KC15I8,48.03,20
1714,FACT,INE188A01015,651.7,25.03
1715,CAPITALSFB,INE646H01017,374.25,20
1716,NUVAMA,INE531F01015,5035.2,20
1717,KHAICHEM,INE745B01028,68.6,20.4
1718,RKFORGE,INE399G01023,684.95,20
1719,HITECHGEAR,INE127B01011,971.55,100
1720,SAPPHIRE,INE806T01012,1368.9,20
1721,MASPTOP50,INF769K01HP3,43.39,7.69
1722,IGARASHI,INE188B01013,489.25,20
1723,MMP,INE511Y01018,268.2,20
1724,TARSONS,INE144Z01023,432.8,20
1725,SGBJAN29X,IN0020200385,7130,10
1726,KSL,INE907A01026,815.25,20
1727,TEAMLEASE,INE985S01024,3263.25,20
1728,GNFC,INE113A01013,637.05,20
1729,DELPHIFX,INE726L01019,211.8,20.23
1730,GMRP&UI,INE0CU601026,62.85,24.4
1731,HTMEDIA,INE501G01024,27.05,20.07
1732,VISHWARAJ,INE430N01022,16,20
1733,ETHOSLTD,INE04TZ01018,2171.55,20
1734,KANORICHEM,INE138C01024,116.05,20
1735,5PAISA,INE618L01018,514.45,20
1736,TCI,INE688A01022,862.4,20
1737,KPITTECH,INE04I401011,1496.35,20
1738,VIPCLOTHNG,INE450G01024,37.2,20
1739,DCMSHRIRAM,INE499A01024,991.3,20
1740,TTKHLTCARE,INE910C01018,1461.9,20
1741,LTTS,INE010V01017,4401.9,20
1742,GRAPHITE,INE371A01025,562.15,20
1743,MAXHEALTH,INE027H01010,796.15,20
1744,GODREJAGRO,INE850D01014,554.9,20
1745,JKIL,INE576I01022,618,20
1746,IDEA,INE669E01016,12.65,24.57
1747,SJVN,INE002L01015,123.45,24.62
1748,AIAENG,INE212H01026,3786.9,20
1749,UFLEX,INE516A01017,421.3,20
1750,ALLCARGO,INE418H01029,67.2,20
1751,RITES,INE320J01015,637.4,20.58
1752,EPL,INE255A01020,190.95,20
1753,IKIO,INE0LOJ01019,283.9,20
1754,MARICO,INE196A01026,581.35,20
1755,APEX,INE346W01013,216.3,20
1756,SANDESH,INE583B01015,1179.95,20
1757,GRANULES,INE101D01020,392.1,20
1758,ICICIBANK,INE090A01021,1115.7,9
1759,AXITA,INE02EZ01022,22.05,21.22
1760,AXISTECETF,INF846K01Y96,350.72,20
1761,SBIETFIT,INF200KA1S14,351.47,20
1762,HDFCSML250,INF179KC1FB2,151.21,6
1763,ZENTEC,INE251B01027,889.7,20
1764,ASIANPAINT,INE021A01026,2710.1,9
1765,AVONMORE,INE323B01016,118.6,20
1766,RIIL,INE046A01015,1192.9,20
1767,COFFEEDAY,INE335K01011,58.25,25.49
1768,PRIVISCL,INE959A01019,1157.65,20
1769,FMGOETZE,INE529A01010,353.75,20
1770,BALMLAWRIE,INE164A01016,278.8,20
1771,KAMATHOTEL,INE967C01018,252.4,20
1772,GICHSGFIN,INE289B01019,204.75,20
1773,SURYODAY,INE428Q01011,202.6,20
1774,CASTROLIND,INE172A01027,187.35,20
1775,HDFCLIQUID,INF179KC1HE2,1000.01,10
1776,IRB,INE821I01022,65.6,21.63
1777,NELCAST,INE189I01024,150.4,20
1778,OCCL,INE321D01016,715.05,20
1779,TAJGVK,INE586B01026,359.05,20